id,gender,customer_type,age,type_of_travel,class,flight_distance,inflight_wifi_service,departure/arrival_time_convenient,ease_of_online_booking,gate_location,food_and_drink,online_boarding,seat_comfort,inflight_entertainment,on-board_service,leg_room_service,baggage_handling,checkin_service,inflight_service,cleanliness,departure_delay_in_minutes,arrival_delay_in_minutes,satisfaction
9620,Female,Loyal Customer,58,Business travel,Business,2183,0,0,0,4,4,4,4,3,3,3,3,4,3,4,42,36,yes
74801,Female,Loyal Customer,30,Business travel,Business,2494,2,2,4,2,5,5,5,5,3,5,5,5,5,5,0,0,yes
59310,Female,Loyal Customer,31,Business travel,Eco,2556,2,1,1,1,2,2,2,2,2,3,1,3,2,2,4,0,no
47845,Male,Loyal Customer,35,Business travel,Eco,329,5,2,2,2,5,5,5,5,3,3,5,5,5,5,10,0,yes
71589,Female,Loyal Customer,31,Business travel,Business,1012,3,5,5,5,3,3,3,3,1,4,2,1,3,3,75,83,no
13804,Male,Loyal Customer,52,Business travel,Eco Plus,450,4,4,4,4,4,4,4,4,5,2,2,2,1,4,13,8,yes
105655,Female,disloyal Customer,20,Business travel,Eco,919,1,2,2,3,1,2,1,1,3,4,4,5,4,1,3,18,no
99245,Male,Loyal Customer,67,Personal Travel,Eco,495,3,3,4,4,4,4,4,4,4,5,2,4,4,4,0,0,no
118082,Male,Loyal Customer,32,Business travel,Business,3177,1,1,1,1,5,5,5,5,4,4,4,3,5,5,0,13,yes
52596,Female,disloyal Customer,22,Business travel,Eco,119,4,0,4,2,4,4,2,4,3,3,2,2,2,4,0,4,yes
7399,Male,Loyal Customer,57,Business travel,Business,522,4,4,4,4,5,5,5,4,4,5,4,3,4,4,0,0,yes
47643,Female,Loyal Customer,46,Business travel,Eco,1428,4,4,3,4,4,4,2,5,5,4,5,3,5,3,0,4,yes
65595,Female,Loyal Customer,65,Business travel,Business,1580,1,3,4,3,5,4,3,1,1,2,1,1,1,3,14,5,no
53223,Male,Loyal Customer,63,Personal Travel,Eco,589,4,5,4,2,5,4,5,5,4,3,5,5,4,5,0,0,yes
38856,Female,Loyal Customer,59,Business travel,Business,2153,3,2,2,2,1,2,3,3,3,3,3,2,3,4,0,9,no
19559,Male,Loyal Customer,70,Business travel,Business,108,3,2,2,2,4,4,3,2,2,2,3,2,2,2,2,0,no
39865,Female,disloyal Customer,79,Business travel,Eco,272,3,0,3,2,3,3,3,3,2,4,5,1,1,3,0,0,no
64234,Female,Loyal Customer,27,Business travel,Business,1660,3,1,4,1,3,3,3,3,1,3,3,3,3,3,0,4,no
4677,Male,Loyal Customer,31,Business travel,Eco,364,3,2,2,2,3,2,3,3,2,1,4,3,4,3,6,1,no
88115,Male,disloyal Customer,20,Business travel,Eco,240,5,0,5,2,2,5,2,2,5,3,4,4,5,2,0,0,yes
32608,Male,Loyal Customer,48,Business travel,Business,2209,3,3,3,3,2,3,1,5,5,5,5,5,5,5,6,3,yes
6755,Male,Loyal Customer,25,Business travel,Business,2922,1,1,1,1,5,5,5,5,3,3,4,5,5,5,16,14,yes
4872,Male,Loyal Customer,37,Personal Travel,Eco,500,2,4,2,1,2,3,3,5,2,4,4,3,3,3,215,203,no
48107,Male,Loyal Customer,45,Business travel,Eco,236,5,1,1,1,5,5,5,5,1,4,1,4,2,5,1,4,yes
13049,Female,Loyal Customer,43,Personal Travel,Eco,438,3,5,3,3,2,5,1,5,5,3,5,1,5,1,15,3,no
126874,Male,Loyal Customer,17,Personal Travel,Eco,2125,2,4,2,2,1,2,1,1,1,4,2,3,4,1,0,0,no
21954,Female,Loyal Customer,49,Business travel,Eco,551,4,1,1,1,5,2,3,4,4,4,4,2,4,1,0,0,no
96591,Male,disloyal Customer,12,Business travel,Eco,861,2,1,1,4,4,1,4,4,4,3,3,3,4,4,13,14,no
96246,Female,Loyal Customer,55,Personal Travel,Eco,546,2,4,4,4,2,4,4,3,3,4,3,3,3,3,1,0,no
30556,Female,Loyal Customer,49,Business travel,Business,628,5,5,5,5,3,4,4,2,2,2,2,3,2,3,0,15,yes
11726,Male,disloyal Customer,27,Business travel,Business,395,1,2,2,2,3,2,3,3,5,5,5,3,5,3,0,0,no
58380,Female,Loyal Customer,26,Business travel,Business,3015,4,4,2,4,2,2,2,2,4,4,4,4,4,2,15,4,yes
116741,Male,Loyal Customer,55,Personal Travel,Eco Plus,390,1,3,1,3,5,1,3,5,3,2,3,1,4,5,3,0,no
12121,Male,Loyal Customer,20,Personal Travel,Eco,1034,4,5,4,4,4,4,4,4,4,4,4,5,4,4,0,25,no
58539,Male,Loyal Customer,51,Business travel,Business,1514,2,2,2,2,3,5,5,3,3,4,3,5,3,5,119,118,yes
7434,Male,Loyal Customer,61,Personal Travel,Eco,522,4,5,4,4,4,4,4,4,3,4,5,4,4,4,59,147,no
116169,Female,Loyal Customer,56,Personal Travel,Eco,417,3,2,3,3,2,3,3,1,1,3,1,1,1,4,29,35,no
48547,Male,Loyal Customer,43,Personal Travel,Eco,819,2,2,3,2,5,3,5,5,1,5,2,3,2,5,0,0,no
44861,Male,disloyal Customer,38,Business travel,Eco,585,3,0,3,1,2,3,2,2,4,4,5,3,4,2,0,5,no
32760,Female,disloyal Customer,72,Business travel,Eco,101,3,1,3,2,3,3,5,3,4,1,1,1,2,3,0,0,no
54831,Male,disloyal Customer,23,Business travel,Eco,641,5,1,5,1,4,5,1,4,3,2,4,3,4,4,0,5,yes
115676,Female,Loyal Customer,53,Business travel,Business,373,1,1,1,1,3,4,4,4,4,4,4,3,4,5,5,4,yes
92657,Female,Loyal Customer,7,Personal Travel,Eco,453,3,1,3,4,4,3,4,4,3,5,4,2,3,4,13,5,no
42562,Female,Loyal Customer,61,Business travel,Eco Plus,226,5,3,3,3,4,2,1,5,5,5,5,1,5,5,6,17,yes
117626,Male,Loyal Customer,40,Personal Travel,Eco,1020,3,4,3,3,2,3,2,2,5,3,4,3,4,2,7,0,no
63821,Female,disloyal Customer,8,Business travel,Business,1158,3,4,3,3,1,3,1,1,2,5,4,1,3,1,0,0,no
96546,Female,Loyal Customer,34,Personal Travel,Eco,302,2,5,2,2,2,2,2,2,5,2,5,5,5,2,7,3,no
85892,Male,Loyal Customer,41,Business travel,Business,3040,2,2,2,2,3,5,5,4,4,4,4,3,4,5,20,15,yes
108649,Male,Loyal Customer,39,Business travel,Business,1747,1,1,1,1,2,3,5,5,5,5,5,3,5,4,34,36,yes
96890,Male,Loyal Customer,59,Personal Travel,Eco,972,3,5,3,2,2,3,5,2,4,2,5,4,5,2,0,0,no
19752,Male,Loyal Customer,60,Business travel,Business,3990,4,4,4,4,3,2,5,5,5,5,5,1,5,3,1,6,yes
55626,Female,Loyal Customer,58,Business travel,Business,1824,1,3,3,3,2,3,4,1,1,1,1,4,1,4,0,9,no
49521,Male,Loyal Customer,42,Business travel,Eco,109,4,2,2,2,4,4,4,4,5,2,3,5,4,4,0,0,yes
40496,Male,Loyal Customer,27,Personal Travel,Eco,290,2,5,2,5,5,2,5,5,4,5,5,4,5,5,0,0,no
79414,Male,Loyal Customer,44,Personal Travel,Eco,502,4,5,4,4,1,4,1,1,3,4,4,3,5,1,0,0,no
16879,Male,Loyal Customer,65,Business travel,Eco,746,2,4,1,4,2,2,2,2,4,5,3,1,4,2,0,8,no
85530,Female,Loyal Customer,22,Personal Travel,Business,259,1,1,0,3,5,0,5,5,2,5,2,2,3,5,0,0,no
100163,Female,Loyal Customer,60,Business travel,Eco,468,1,2,2,2,5,3,3,1,1,1,1,2,1,4,20,16,no
46081,Male,disloyal Customer,25,Business travel,Eco,541,2,0,2,5,3,2,3,3,5,3,4,4,1,3,0,0,no
76852,Female,Loyal Customer,50,Business travel,Business,3677,4,4,2,4,2,3,1,4,4,4,4,3,4,4,23,25,yes
90944,Female,Loyal Customer,62,Business travel,Eco,404,4,5,5,5,1,2,4,4,4,4,4,1,4,1,0,0,yes
42720,Female,Loyal Customer,58,Business travel,Eco,912,3,3,3,3,4,4,3,3,3,3,3,3,3,4,3,6,no
76670,Male,Loyal Customer,35,Personal Travel,Eco,516,3,2,3,3,5,3,5,5,2,4,3,2,4,5,4,0,no
128346,Female,Loyal Customer,45,Business travel,Business,370,5,5,5,5,3,5,5,1,1,2,1,3,1,5,0,0,yes
52491,Female,Loyal Customer,7,Personal Travel,Eco Plus,451,1,5,1,4,1,1,1,1,5,2,4,4,5,1,0,6,no
43962,Female,Loyal Customer,39,Business travel,Business,3131,4,4,4,4,2,2,3,4,4,4,4,1,4,1,0,13,yes
78573,Male,Loyal Customer,42,Business travel,Eco,630,3,2,1,1,3,3,3,3,1,2,4,2,3,3,0,0,no
35465,Male,Loyal Customer,13,Personal Travel,Eco,972,3,2,2,4,2,2,2,2,3,5,3,2,4,2,88,99,no
64970,Male,Loyal Customer,53,Business travel,Business,1835,4,4,4,4,4,3,2,5,5,5,5,1,5,1,0,0,yes
59981,Female,Loyal Customer,19,Personal Travel,Eco,937,3,4,3,2,3,3,3,3,3,3,5,4,5,3,0,0,no
84769,Female,Loyal Customer,49,Business travel,Business,3845,1,1,1,1,3,4,4,5,5,5,5,5,5,3,0,0,yes
101381,Female,disloyal Customer,20,Business travel,Eco,486,4,0,4,5,3,4,3,3,5,2,4,5,5,3,3,18,yes
40899,Female,Loyal Customer,35,Personal Travel,Eco,501,3,5,3,3,5,3,5,5,3,4,4,5,4,5,0,0,no
12774,Female,Loyal Customer,52,Personal Travel,Eco Plus,721,1,5,0,4,1,3,5,4,4,0,2,4,4,3,0,0,no
124825,Male,Loyal Customer,44,Business travel,Eco,280,5,2,2,2,5,5,5,5,2,5,3,2,3,5,50,55,yes
6288,Male,Loyal Customer,62,Personal Travel,Eco,585,3,5,3,2,3,3,3,3,3,5,4,3,4,3,39,32,no
101267,Male,Loyal Customer,11,Personal Travel,Eco,2176,3,4,3,3,3,3,3,3,2,4,5,5,5,3,37,32,no
63731,Female,Loyal Customer,59,Personal Travel,Eco,1660,2,5,2,1,2,5,4,3,3,2,3,5,3,5,9,0,no
64723,Female,Loyal Customer,54,Business travel,Business,2486,1,1,1,1,4,5,4,5,5,5,4,3,5,5,5,0,yes
79625,Female,Loyal Customer,46,Business travel,Business,712,2,3,3,3,5,3,3,2,2,2,2,1,2,2,0,0,no
128047,Male,Loyal Customer,55,Business travel,Business,2542,5,3,5,5,2,5,5,4,4,4,4,5,4,5,0,8,yes
20196,Female,disloyal Customer,24,Business travel,Eco,349,5,3,5,3,3,5,3,3,2,5,4,3,3,3,0,0,yes
13664,Female,Loyal Customer,42,Business travel,Business,462,3,3,4,3,4,1,1,4,4,4,4,3,4,4,26,19,yes
113191,Male,Loyal Customer,34,Business travel,Business,1991,2,2,2,2,2,5,4,5,5,5,4,5,5,5,0,0,yes
71667,Female,Loyal Customer,38,Personal Travel,Eco,1197,3,4,3,4,3,3,3,3,1,2,3,4,2,3,0,0,no
118549,Male,Loyal Customer,41,Business travel,Business,451,1,1,1,1,4,4,4,2,2,2,2,3,2,4,0,0,yes
50773,Female,Loyal Customer,18,Personal Travel,Eco,156,3,5,3,5,3,3,3,3,3,2,4,5,4,3,1,0,no
108581,Female,disloyal Customer,24,Business travel,Eco,696,4,4,4,4,1,4,1,1,3,4,4,5,5,1,0,0,yes
95544,Female,Loyal Customer,54,Personal Travel,Eco Plus,187,1,5,1,1,2,4,5,2,2,1,2,3,2,4,16,10,no
120669,Male,Loyal Customer,49,Business travel,Business,280,5,5,5,5,3,5,5,5,5,5,5,3,5,4,0,0,yes
53922,Female,disloyal Customer,17,Business travel,Eco Plus,191,1,1,1,4,4,1,2,4,4,1,4,2,3,4,39,34,no
45107,Female,Loyal Customer,51,Business travel,Eco,177,4,3,3,3,1,5,5,4,4,4,4,1,4,3,1,0,yes
107747,Male,Loyal Customer,21,Personal Travel,Eco,251,3,4,0,1,2,0,2,2,5,2,5,5,4,2,16,12,no
97500,Male,Loyal Customer,21,Personal Travel,Eco,756,1,4,1,4,4,1,4,4,3,2,4,4,5,4,5,0,no
39747,Female,Loyal Customer,33,Personal Travel,Eco Plus,162,2,2,2,4,1,2,1,1,3,5,4,1,3,1,0,0,no
77259,Female,Loyal Customer,8,Personal Travel,Eco,1590,2,4,2,3,2,2,2,2,5,5,4,5,4,2,2,45,no
52563,Male,Loyal Customer,39,Business travel,Eco,160,4,4,4,4,4,4,4,4,1,5,5,3,1,4,0,0,yes
65539,Female,Loyal Customer,55,Business travel,Business,175,2,2,5,2,4,4,5,5,5,5,4,3,5,4,87,72,yes
91110,Female,Loyal Customer,57,Personal Travel,Eco,404,3,5,3,2,4,4,5,5,5,3,5,4,5,5,0,0,no
118365,Female,Loyal Customer,31,Business travel,Eco Plus,602,3,2,2,2,3,3,3,3,1,2,2,3,2,3,0,0,no
63701,Female,Loyal Customer,8,Personal Travel,Eco,853,3,3,3,4,3,3,3,3,2,2,4,2,3,3,10,0,no
56382,Male,Loyal Customer,47,Business travel,Eco Plus,200,2,5,5,5,2,2,2,2,3,1,4,3,2,2,0,0,yes
100154,Male,Loyal Customer,58,Business travel,Business,3107,2,2,2,2,5,4,4,3,3,3,3,5,3,3,0,0,yes
79163,Female,Loyal Customer,11,Personal Travel,Eco Plus,2239,2,4,2,5,2,3,3,3,5,3,5,3,5,3,0,9,no
45478,Male,disloyal Customer,21,Business travel,Eco,674,2,2,2,3,5,2,4,5,1,3,3,2,3,5,1,0,no
102762,Male,Loyal Customer,50,Business travel,Business,1618,4,1,4,4,5,4,5,4,4,4,4,5,4,5,19,12,yes
9776,Female,Loyal Customer,30,Business travel,Business,2660,3,3,3,3,4,4,4,4,3,3,4,5,1,4,0,0,yes
100964,Female,Loyal Customer,34,Personal Travel,Eco,1142,1,4,2,4,3,2,5,3,5,3,3,3,5,3,0,0,no
76185,Female,Loyal Customer,49,Business travel,Business,2422,1,1,1,1,5,4,5,5,5,5,5,4,5,4,16,1,yes
23330,Female,Loyal Customer,50,Business travel,Business,1825,1,1,1,1,4,1,5,5,5,5,3,3,5,4,0,0,yes
107312,Female,Loyal Customer,42,Personal Travel,Eco,283,1,4,1,1,4,4,4,4,4,1,4,3,4,4,1,0,no
124626,Female,Loyal Customer,22,Personal Travel,Eco,1671,2,5,2,4,2,2,2,2,2,2,1,1,2,2,10,0,no
74436,Female,Loyal Customer,53,Business travel,Business,1464,4,4,4,4,2,4,5,4,4,4,4,5,4,3,0,0,yes
104370,Male,Loyal Customer,60,Business travel,Business,228,4,4,4,4,3,4,5,5,5,5,5,4,5,5,0,0,yes
28651,Female,Loyal Customer,41,Personal Travel,Eco,2404,0,4,0,4,2,0,2,2,1,2,3,4,4,2,0,0,yes
105180,Female,Loyal Customer,27,Personal Travel,Eco,220,0,3,0,3,5,0,5,5,2,2,2,1,2,5,0,0,yes
89709,Female,Loyal Customer,56,Personal Travel,Eco,1080,2,1,2,3,2,4,4,2,2,2,2,3,2,4,0,11,no
29637,Male,disloyal Customer,36,Business travel,Eco,1048,1,1,1,3,4,1,4,4,3,4,3,3,4,4,0,7,no
118476,Male,disloyal Customer,37,Business travel,Business,646,3,3,3,3,4,3,4,4,3,4,5,4,5,4,0,0,no
108625,Female,Loyal Customer,66,Personal Travel,Eco Plus,696,4,2,4,2,3,2,2,2,2,4,2,3,2,3,31,62,yes
13348,Female,Loyal Customer,36,Business travel,Business,3650,1,4,4,4,4,3,4,1,1,1,1,3,1,4,0,0,no
100065,Female,Loyal Customer,36,Personal Travel,Eco,220,2,4,2,4,3,2,2,3,3,1,3,4,3,3,13,6,no
86064,Female,Loyal Customer,48,Business travel,Business,4000,2,2,2,2,5,5,4,5,5,5,5,3,5,5,0,0,yes
97389,Female,Loyal Customer,38,Business travel,Eco Plus,347,4,3,4,3,4,4,4,4,4,1,4,1,3,4,22,13,no
58525,Male,Loyal Customer,27,Personal Travel,Eco,719,2,5,2,4,4,2,4,4,4,3,5,4,4,4,0,0,no
32615,Female,disloyal Customer,30,Business travel,Eco,101,3,1,3,3,4,3,4,4,1,3,4,2,4,4,0,2,no
55287,Male,Loyal Customer,43,Business travel,Eco,1585,2,5,5,5,2,3,3,1,4,4,3,3,4,3,112,133,no
19298,Male,Loyal Customer,34,Business travel,Business,2688,2,5,5,5,5,4,4,2,2,2,2,2,2,3,0,11,no
96982,Male,disloyal Customer,35,Business travel,Eco,794,1,1,1,3,1,1,3,1,3,2,2,4,2,1,59,62,no
73110,Male,Loyal Customer,41,Business travel,Eco,2174,2,5,2,5,2,2,2,2,3,2,3,3,3,2,7,5,no
39885,Female,Loyal Customer,10,Personal Travel,Eco,221,1,3,0,3,4,0,4,4,1,2,4,4,3,4,0,0,no
51866,Female,Loyal Customer,50,Personal Travel,Eco,552,2,4,2,2,4,4,4,3,3,2,3,4,3,5,1,0,no
88676,Male,Loyal Customer,26,Personal Travel,Eco,271,1,2,1,3,4,1,4,4,2,2,3,2,2,4,0,0,no
53975,Male,Loyal Customer,52,Personal Travel,Eco,1117,3,4,3,4,5,3,5,5,4,1,4,1,3,5,0,0,no
42847,Male,Loyal Customer,57,Business travel,Business,3761,4,3,3,3,4,3,2,4,4,4,4,1,4,1,29,33,no
26122,Female,Loyal Customer,64,Personal Travel,Business,581,4,4,3,4,5,4,4,2,2,3,2,4,2,5,0,0,yes
122711,Male,Loyal Customer,41,Personal Travel,Eco,813,2,1,2,2,2,2,1,2,3,5,1,4,2,2,7,2,no
79744,Male,Loyal Customer,55,Business travel,Business,712,4,4,4,4,4,4,4,5,5,5,5,3,5,4,0,0,yes
81685,Male,Loyal Customer,41,Business travel,Business,2652,2,2,2,2,2,4,5,4,4,4,4,3,4,3,0,0,yes
27424,Male,Loyal Customer,36,Business travel,Business,2504,2,1,1,1,1,3,3,2,2,2,2,1,2,4,0,0,no
3290,Female,Loyal Customer,69,Personal Travel,Eco,479,3,4,2,1,3,3,2,5,5,2,4,5,5,3,0,0,no
53275,Female,disloyal Customer,23,Business travel,Eco,921,1,1,1,4,3,1,3,3,5,3,1,2,5,3,0,0,no
55503,Male,Loyal Customer,42,Business travel,Business,1739,3,3,3,3,4,4,4,3,3,3,3,5,3,5,3,0,yes
99229,Female,disloyal Customer,51,Business travel,Business,541,1,1,1,1,3,1,3,3,4,2,4,3,5,3,39,30,no
122578,Female,Loyal Customer,21,Business travel,Business,728,4,4,2,4,5,5,5,5,3,5,4,3,5,5,0,0,yes
41296,Female,Loyal Customer,38,Business travel,Eco,444,5,5,5,5,5,5,5,5,3,4,4,4,3,5,0,0,yes
98204,Male,Loyal Customer,51,Personal Travel,Eco,327,2,4,2,5,3,2,3,3,3,2,4,3,5,3,44,41,no
20376,Female,Loyal Customer,13,Personal Travel,Eco,323,1,2,1,3,5,1,5,5,3,1,3,2,2,5,0,0,no
88473,Male,Loyal Customer,70,Business travel,Business,2654,1,1,1,1,2,3,5,4,4,4,4,2,4,4,32,41,yes
55462,Female,Loyal Customer,19,Personal Travel,Business,1825,4,4,4,4,5,4,5,5,4,4,3,5,4,5,0,0,no
89795,Female,Loyal Customer,53,Personal Travel,Eco,1069,3,4,3,3,5,4,4,4,4,3,4,5,4,5,15,11,no
106095,Female,disloyal Customer,47,Business travel,Business,444,3,3,3,5,2,3,2,2,4,4,5,5,5,2,79,77,no
69090,Male,Loyal Customer,24,Personal Travel,Eco,1389,5,4,5,5,2,5,2,2,1,5,1,3,1,2,0,0,yes
100196,Female,disloyal Customer,50,Business travel,Business,523,5,5,5,2,2,5,2,2,5,4,5,4,5,2,0,13,yes
11926,Female,Loyal Customer,64,Personal Travel,Eco,744,2,4,2,1,3,4,5,4,4,2,1,2,4,4,0,6,no
46493,Male,Loyal Customer,39,Business travel,Eco,73,5,1,1,1,5,5,5,5,2,1,2,1,1,5,0,0,yes
40176,Female,Loyal Customer,41,Business travel,Business,347,3,3,3,3,5,1,3,5,5,5,5,1,5,1,0,0,yes
83720,Female,Loyal Customer,40,Personal Travel,Eco Plus,577,2,5,2,4,1,2,1,1,3,5,4,3,4,1,0,0,no
30913,Female,Loyal Customer,30,Business travel,Business,2405,5,5,5,5,5,5,5,5,5,2,2,1,4,5,0,0,yes
74889,Male,Loyal Customer,34,Personal Travel,Business,2475,1,5,1,3,4,5,4,1,1,1,1,5,1,4,0,,no
30298,Female,Loyal Customer,56,Business travel,Eco,1533,3,5,5,5,3,4,3,3,3,3,3,1,3,2,0,0,no
4023,Male,Loyal Customer,43,Business travel,Business,483,4,4,4,4,5,5,4,3,3,4,3,5,3,3,0,0,yes
39791,Male,Loyal Customer,48,Business travel,Business,221,3,1,1,1,5,3,4,3,3,3,3,4,3,4,0,11,no
83606,Male,disloyal Customer,27,Business travel,Business,409,5,5,5,1,3,5,3,3,4,5,5,3,5,3,0,0,yes
113463,Female,disloyal Customer,17,Business travel,Eco,197,0,4,0,3,5,0,4,5,4,4,4,3,4,5,0,0,yes
79345,Female,disloyal Customer,23,Business travel,Eco,620,3,1,3,2,4,3,4,4,1,3,1,1,1,4,0,8,no
78472,Female,Loyal Customer,37,Business travel,Business,666,1,1,4,1,2,5,5,5,5,5,5,5,5,4,0,8,yes
51816,Female,Loyal Customer,61,Business travel,Eco Plus,370,5,5,5,5,4,4,5,5,5,5,5,1,5,5,0,0,yes
85554,Female,Loyal Customer,49,Business travel,Business,317,0,1,1,1,3,4,5,4,4,4,4,4,4,5,0,0,yes
123880,Female,Loyal Customer,68,Business travel,Business,1968,4,4,4,4,5,3,2,4,4,4,3,4,4,3,0,0,yes
97041,Female,disloyal Customer,37,Business travel,Business,1642,4,4,4,3,1,4,1,1,4,3,4,4,5,1,95,105,no
76036,Male,Loyal Customer,44,Business travel,Eco Plus,237,1,2,2,2,1,1,1,1,4,2,3,1,3,1,0,0,no
54997,Male,Loyal Customer,46,Business travel,Business,1635,3,3,3,3,5,3,4,2,2,2,2,3,2,5,26,27,yes
12188,Female,Loyal Customer,20,Personal Travel,Eco,1075,3,4,2,3,5,2,5,5,4,3,5,3,4,5,0,0,no
113913,Male,Loyal Customer,22,Business travel,Eco Plus,2295,3,2,2,2,3,3,3,3,2,4,2,2,4,3,3,0,no
117815,Female,Loyal Customer,22,Personal Travel,Eco,328,2,4,2,3,2,2,2,2,1,3,4,4,3,2,1,0,no
22390,Female,disloyal Customer,23,Business travel,Eco,143,2,2,2,3,5,2,5,5,3,5,3,3,3,5,0,5,no
65493,Male,Loyal Customer,9,Personal Travel,Eco,1067,2,4,2,5,4,2,4,4,3,4,5,3,4,4,0,0,no
96289,Male,Loyal Customer,33,Personal Travel,Eco,460,2,5,2,5,1,2,1,1,3,3,5,3,5,1,19,8,no
12753,Male,Loyal Customer,44,Personal Travel,Eco,803,3,4,3,5,2,3,2,2,2,3,2,2,4,2,0,0,no
84244,Female,Loyal Customer,57,Personal Travel,Eco Plus,432,2,5,2,3,5,4,4,5,5,2,5,4,5,3,0,0,no
70034,Male,Loyal Customer,46,Business travel,Eco,583,2,4,1,1,2,2,2,2,1,4,3,3,3,2,0,0,no
65896,Female,Loyal Customer,52,Business travel,Business,2312,1,1,1,1,2,5,4,4,4,4,4,4,4,4,0,0,yes
104368,Male,Loyal Customer,34,Business travel,Business,228,4,4,4,4,2,5,4,5,5,5,5,4,5,3,52,65,yes
28653,Male,Loyal Customer,34,Personal Travel,Eco,2541,4,5,4,2,2,4,2,2,3,5,4,3,5,2,0,0,no
69724,Female,Loyal Customer,69,Personal Travel,Eco,1372,3,4,3,1,4,5,5,5,5,3,5,5,5,5,20,30,no
22591,Male,disloyal Customer,20,Business travel,Eco,300,2,0,2,4,4,2,1,4,5,1,3,4,5,4,0,0,no
92865,Female,Loyal Customer,41,Business travel,Eco,2519,2,1,1,1,2,2,2,2,4,2,4,4,4,2,0,0,no
28523,Female,disloyal Customer,40,Business travel,Business,2688,3,3,3,3,1,3,1,1,3,3,3,2,4,1,0,0,no
87446,Female,Loyal Customer,46,Business travel,Business,3088,4,4,4,4,5,5,5,5,5,5,5,5,5,3,4,9,yes
91496,Female,disloyal Customer,32,Business travel,Business,391,2,2,2,2,4,2,4,4,3,4,5,4,5,4,0,0,no
49523,Female,disloyal Customer,39,Business travel,Eco,110,3,3,3,3,5,3,5,5,3,5,4,3,4,5,30,19,no
116792,Male,Loyal Customer,56,Personal Travel,Eco Plus,417,1,3,1,4,5,1,5,5,4,4,5,3,5,5,27,21,no
14509,Female,Loyal Customer,36,Personal Travel,Eco,402,3,4,3,4,5,3,5,5,2,1,3,1,3,5,0,0,no
26820,Male,Loyal Customer,32,Business travel,Business,224,0,5,0,5,1,1,1,1,2,1,2,5,4,1,7,8,yes
31440,Female,Loyal Customer,24,Business travel,Eco,1541,2,3,3,3,2,2,2,2,2,1,2,1,2,2,2,0,no
84950,Female,Loyal Customer,43,Business travel,Eco Plus,516,1,4,5,4,1,2,3,1,1,1,1,1,1,3,30,25,no
5221,Male,Loyal Customer,58,Business travel,Business,3109,1,1,1,1,2,5,5,4,4,4,4,3,4,4,0,0,yes
123832,Male,disloyal Customer,25,Business travel,Business,544,3,0,3,2,1,3,1,1,3,5,5,5,4,1,0,0,no
11209,Male,Loyal Customer,19,Personal Travel,Eco,163,4,4,0,2,2,0,2,2,4,5,5,5,5,2,0,0,no
25835,Male,Loyal Customer,29,Business travel,Business,692,1,1,1,1,4,4,4,4,2,3,2,3,1,4,0,0,yes
85573,Male,Loyal Customer,32,Business travel,Business,153,2,2,2,2,5,5,5,5,3,3,4,5,5,5,14,1,yes
70326,Male,Loyal Customer,39,Business travel,Business,986,5,5,1,5,4,4,4,3,3,3,3,4,3,4,0,17,yes
26536,Female,Loyal Customer,54,Business travel,Business,3665,4,4,4,4,3,5,3,4,4,4,4,1,4,3,0,0,yes
60317,Female,Loyal Customer,55,Business travel,Business,1024,2,3,3,3,1,2,3,2,2,2,2,1,2,2,10,2,no
122671,Male,Loyal Customer,46,Business travel,Business,2453,1,1,1,1,3,5,5,4,4,4,4,5,4,4,0,0,yes
43690,Female,Loyal Customer,54,Business travel,Eco,489,4,1,1,1,2,4,5,4,4,4,4,1,4,1,0,0,yes
39886,Male,Loyal Customer,68,Personal Travel,Eco,272,1,3,1,3,4,1,4,4,3,5,2,2,3,4,0,0,no
45631,Male,Loyal Customer,62,Business travel,Business,113,3,1,1,1,5,4,4,3,3,3,3,2,3,3,0,36,no
24285,Male,Loyal Customer,15,Personal Travel,Eco,134,1,0,1,3,5,1,2,5,4,2,5,3,5,5,0,0,no
122123,Female,disloyal Customer,17,Business travel,Eco,130,3,4,3,4,3,3,3,3,1,5,3,1,4,3,5,0,no
46176,Female,Loyal Customer,67,Personal Travel,Eco,604,2,4,2,3,4,5,5,3,3,2,3,5,3,4,0,6,no
540,Male,Loyal Customer,57,Business travel,Business,2298,5,5,5,5,5,4,5,5,5,5,5,3,5,5,9,10,yes
2089,Male,Loyal Customer,45,Personal Travel,Eco,812,3,3,3,3,5,3,5,5,1,5,3,3,3,5,0,2,no
42599,Male,Loyal Customer,35,Business travel,Eco,866,3,1,1,1,3,4,3,3,1,2,3,2,5,3,8,40,yes
61785,Male,Loyal Customer,47,Personal Travel,Eco,1346,1,5,1,5,5,1,5,5,5,4,4,5,4,5,0,0,no
27304,Male,disloyal Customer,43,Business travel,Eco,987,3,3,3,3,5,3,5,5,1,4,5,5,3,5,0,0,no
39536,Female,Loyal Customer,53,Personal Travel,Business,954,2,5,2,4,4,4,4,1,1,2,1,5,1,5,0,28,no
23673,Male,Loyal Customer,46,Business travel,Business,3847,2,2,2,2,4,2,3,5,5,5,5,1,5,5,16,18,yes
47688,Female,disloyal Customer,70,Personal Travel,Eco,1464,4,5,4,2,5,4,2,5,3,3,3,3,4,5,15,11,no
23508,Male,Loyal Customer,36,Business travel,Business,349,0,0,0,3,3,1,5,5,5,5,5,1,5,3,0,0,yes
