ID,AGE,GENDER,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,OUTCOME
768953,65+,female,majority,30y+,none,working class,0.457207609,0,before 2015,0,0,10238,15000,sedan,0,1,0,0
901362,16-25,male,majority,0-9y,none,poverty,0.347195408,1,before 2015,1,0,10238,11000,sedan,0,0,0,1
846536,40-64,female,minority,10-19y,high school,upper class,0.606170728,1,before 2015,1,1,10238,13000,sedan,0,0,1,0
144925,16-25,male,minority,0-9y,none,poverty,0.27025246,0,before 2015,0,0,10238,15000,sedan,0,0,0,1
857596,40-64,male,majority,20-29y,high school,upper class,0.62209804,1,before 2015,1,1,32765,7000,sedan,6,1,4,0
57078,40-64,male,majority,20-29y,university,upper class,0.527040591,1,before 2015,1,1,10238,9000,sedan,5,0,0,0
997007,16-25,female,majority,0-9y,none,poverty,0.432080038,0,after 2015,0,0,10238,,sedan,0,0,0,1
851568,40-64,female,minority,20-29y,none,upper class,0.847324653,1,before 2015,0,1,10238,14000,sedan,2,1,1,0
906708,16-25,male,majority,0-9y,none,working class,0.309271955,1,before 2015,0,0,10238,12000,sedan,0,0,0,1
983035,40-64,female,majority,20-29y,high school,working class,0.275580479,1,before 2015,0,1,10238,12000,sedan,0,0,3,0
802707,26-39,male,majority,0-9y,none,working class,0.56673174,1,before 2015,0,0,10238,15000,sedan,0,0,0,1
419018,16-25,female,majority,0-9y,high school,working class,0.319873282,0,before 2015,0,0,92101,,sedan,0,0,0,1
100153,26-39,female,majority,10-19y,none,poverty,,0,before 2015,0,0,10238,15000,sedan,1,0,1,1
808100,26-39,female,majority,10-19y,high school,middle class,0.678416232,1,before 2015,0,1,10238,13000,sedan,0,0,1,0
781701,40-64,female,majority,0-9y,university,upper class,0.642440792,1,before 2015,1,1,10238,9000,sedan,0,0,0,0
302503,65+,female,majority,30y+,high school,upper class,0.567611563,1,before 2015,1,1,10238,11000,sedan,2,0,2,0
88340,16-25,male,majority,0-9y,university,working class,0.34505785,1,before 2015,1,1,10238,,sedan,0,0,0,1
826785,16-25,male,majority,0-9y,none,poverty,0.255248978,0,after 2015,0,0,10238,15000,sedan,0,0,0,1
676831,65+,female,majority,30y+,high school,upper class,0.67198408,1,after 2015,1,1,32765,11000,sedan,5,3,2,0
484339,65+,female,majority,30y+,high school,upper class,0.520208574,1,before 2015,1,1,92101,7000,sedan,4,0,3,0
302592,40-64,female,majority,20-29y,none,upper class,,1,after 2015,1,1,10238,11000,sedan,0,1,1,0
512004,26-39,female,majority,10-19y,high school,poverty,0.268419389,1,before 2015,0,0,32765,9000,sedan,2,1,0,0
537352,40-64,female,majority,20-29y,none,poverty,0.238156629,0,before 2015,0,1,32765,8000,sedan,3,0,2,0
847596,16-25,male,majority,0-9y,high school,working class,0.561773826,0,before 2015,0,0,32765,,sedan,0,0,0,1
719410,40-64,female,majority,20-29y,university,upper class,0.686062893,1,after 2015,1,1,32765,9000,sedan,4,0,0,0
38931,40-64,male,majority,0-9y,high school,upper class,,1,after 2015,1,1,10238,12000,sedan,0,0,0,0
858383,26-39,female,majority,10-19y,high school,middle class,0.49167791,1,after 2015,0,0,32765,12000,sedan,1,0,1,1
562215,26-39,male,majority,10-19y,high school,working class,0.382266838,0,before 2015,0,1,10238,10000,sedan,2,1,3,1
348406,65+,female,majority,30y+,university,upper class,0.652187063,1,before 2015,1,1,10238,7000,sedan,5,1,0,0
223874,65+,female,majority,20-29y,high school,upper class,0.667819251,1,before 2015,1,1,10238,12000,sedan,3,0,1,0
670671,40-64,female,majority,10-19y,university,middle class,0.527396199,1,after 2015,0,1,92101,9000,sedan,0,0,1,0
55029,65+,male,majority,30y+,university,upper class,0.636624114,1,after 2015,1,1,10238,,sedan,5,0,5,0
970812,16-25,male,majority,0-9y,high school,working class,0.4114969,0,before 2015,1,0,10238,14000,sedan,0,0,0,1
313597,26-39,female,majority,10-19y,high school,middle class,0.518849907,1,before 2015,1,1,10238,,sedan,1,0,0,0
885413,65+,male,majority,20-29y,high school,upper class,0.598854849,1,after 2015,1,1,32765,7000,sedan,6,1,0,0
331717,40-64,female,majority,20-29y,high school,upper class,0.464687898,1,after 2015,0,1,10238,,sedan,2,1,1,0
546066,40-64,male,majority,20-29y,university,middle class,,1,after 2015,1,1,10238,9000,sedan,6,0,2,0
241602,40-64,female,majority,20-29y,high school,working class,0.2151388,1,after 2015,1,1,10238,12000,sports car,2,0,2,0
58611,16-25,female,majority,0-9y,high school,poverty,0.365298161,1,before 2015,0,0,10238,14000,sports car,0,0,0,0
284693,65+,male,majority,20-29y,high school,upper class,0.58228846,1,before 2015,1,1,32765,8000,sedan,3,0,2,0
406911,40-64,female,majority,20-29y,university,upper class,0.551114837,0,before 2015,1,1,92101,11000,sedan,5,0,0,0
651187,26-39,male,minority,10-19y,high school,working class,0.39036289,1,before 2015,1,1,32765,12000,sedan,1,0,0,0
121455,65+,female,majority,20-29y,university,upper class,0.655269721,1,before 2015,0,1,32765,10000,sedan,3,1,0,0
385088,40-64,female,majority,20-29y,university,upper class,0.568724399,1,before 2015,0,1,21217,10000,sedan,1,1,0,1
279900,65+,female,majority,0-9y,university,upper class,0.696604949,1,after 2015,1,1,10238,10000,sedan,0,0,0,0
134885,40-64,female,majority,20-29y,university,upper class,0.51679105,0,before 2015,1,1,10238,12000,sedan,2,1,1,0
512014,65+,male,majority,30y+,high school,middle class,0.642372684,0,before 2015,0,1,32765,13000,sedan,8,2,1,0
265296,40-64,female,majority,20-29y,high school,working class,0.452040405,0,before 2015,0,1,32765,10000,sedan,0,2,0,0
217013,16-25,female,majority,0-9y,high school,upper class,0.689534408,1,after 2015,0,0,10238,14000,sedan,0,0,0,0
840029,26-39,female,minority,10-19y,none,poverty,0.348974168,0,before 2015,0,1,10238,14000,sedan,0,0,0,0
160496,16-25,male,majority,0-9y,university,middle class,0.381339618,1,after 2015,1,1,10238,6000,sedan,0,0,0,0
117854,40-64,female,majority,20-29y,high school,upper class,0.459378023,1,after 2015,1,1,32765,7000,sedan,6,0,2,0
901560,16-25,female,majority,0-9y,high school,poverty,0.401533688,0,before 2015,0,1,10238,13000,sedan,0,0,0,0
154719,16-25,female,majority,0-9y,high school,poverty,0.349769262,1,before 2015,0,0,10238,14000,sedan,0,0,0,1
426660,26-39,female,majority,10-19y,high school,working class,0.299470373,1,after 2015,0,1,10238,16000,sedan,0,0,0,0
954393,16-25,male,majority,0-9y,university,working class,0.377587943,1,after 2015,0,0,10238,13000,sedan,0,0,0,0
826430,65+,male,majority,30y+,university,upper class,0.598208106,1,after 2015,0,1,10238,12000,sedan,6,2,5,0
7136,65+,male,majority,10-19y,university,upper class,0.583768663,1,before 2015,0,0,32765,9000,sedan,5,0,1,1
883151,16-25,female,majority,0-9y,none,poverty,0.286897924,0,before 2015,0,0,10238,14000,sedan,0,0,0,1
724812,26-39,male,majority,10-19y,university,middle class,,0,after 2015,0,1,10238,11000,sedan,3,0,1,0
526446,26-39,male,majority,10-19y,none,working class,0.389842997,0,after 2015,0,0,10238,12000,sedan,3,0,5,0
536859,40-64,male,majority,10-19y,none,middle class,,1,before 2015,0,1,10238,17000,sports car,0,0,1,1
846922,65+,male,majority,30y+,university,upper class,0.605071789,1,after 2015,1,1,10238,14000,sedan,3,0,3,0
414497,40-64,male,majority,10-19y,university,upper class,0.557169714,1,after 2015,1,1,10238,11000,sedan,0,0,0,0
956324,16-25,female,majority,0-9y,none,poverty,0.431353416,0,before 2015,0,0,10238,14000,sedan,0,0,0,1
5356,65+,female,majority,10-19y,university,middle class,,1,after 2015,1,1,10238,11000,sedan,1,0,0,0
673789,26-39,male,majority,10-19y,university,upper class,0.576130849,1,after 2015,0,1,10238,15000,sports car,0,0,1,0
835185,65+,female,majority,30y+,university,upper class,0.753858591,1,after 2015,1,1,32765,8000,sedan,2,0,1,0
665587,65+,female,majority,30y+,high school,poverty,0.454586574,1,before 2015,1,1,10238,9000,sedan,2,0,0,0
926255,65+,female,majority,30y+,university,upper class,0.532624641,0,before 2015,1,0,10238,11000,sedan,1,0,1,0
671866,16-25,female,majority,0-9y,high school,poverty,,0,before 2015,0,0,10238,14000,sedan,0,0,0,1
818651,65+,male,majority,30y+,university,upper class,0.776585471,1,before 2015,1,1,10238,11000,sedan,3,0,4,0
104504,65+,female,majority,10-19y,university,upper class,0.499042793,1,after 2015,1,1,10238,6000,sedan,1,1,0,0
92947,26-39,male,majority,10-19y,university,upper class,,1,before 2015,1,1,10238,10000,sedan,2,0,0,0
853140,26-39,female,majority,10-19y,none,poverty,0.366336837,1,before 2015,0,0,10238,,sedan,2,0,0,0
75292,40-64,male,majority,0-9y,university,upper class,,1,before 2015,1,1,10238,13000,sedan,0,0,0,1
17757,16-25,male,majority,0-9y,university,upper class,,1,after 2015,0,0,10238,13000,sedan,0,0,0,1
732445,65+,male,majority,10-19y,university,upper class,0.552696171,1,before 2015,0,1,10238,9000,sedan,2,0,4,0
700012,26-39,female,majority,10-19y,high school,poverty,0.342139883,0,before 2015,0,0,10238,19000,sedan,0,0,0,1
480946,65+,female,majority,30y+,none,working class,0.442273718,0,before 2015,1,1,10238,7000,sedan,1,1,0,0
338849,40-64,male,majority,0-9y,university,upper class,0.551068337,1,before 2015,1,1,32765,12000,sedan,0,0,0,1
176252,65+,female,majority,30y+,high school,upper class,0.649151585,1,after 2015,0,1,10238,9000,sedan,0,0,2,0
661119,65+,female,majority,30y+,university,upper class,0.607256339,0,before 2015,0,1,32765,11000,sedan,8,4,5,1
118562,16-25,male,majority,0-9y,university,working class,0.474942308,1,before 2015,0,1,10238,15000,sedan,0,0,0,1
518429,26-39,female,majority,10-19y,high school,working class,0.439094927,0,before 2015,1,0,10238,,sedan,0,0,1,0
177932,40-64,female,majority,20-29y,university,upper class,0.731386902,1,after 2015,1,0,10238,9000,sedan,1,0,0,0
951200,26-39,female,majority,0-9y,none,working class,0.372049855,0,before 2015,1,1,10238,11000,sedan,0,0,0,0
124952,26-39,male,majority,10-19y,high school,working class,0.558616324,0,before 2015,0,0,10238,,sedan,2,0,2,0
736300,16-25,female,majority,0-9y,high school,working class,0.531107549,0,before 2015,0,1,10238,10000,sedan,0,0,0,1
775850,40-64,female,majority,20-29y,university,upper class,0.553829709,0,after 2015,1,1,10238,11000,sedan,2,0,0,0
918411,16-25,female,majority,0-9y,university,poverty,,1,before 2015,1,1,32765,9000,sedan,0,0,0,0
62951,40-64,male,majority,20-29y,high school,working class,0.411041322,0,before 2015,0,1,10238,16000,sedan,2,0,2,0
894365,40-64,male,majority,20-29y,university,middle class,0.505528331,1,before 2015,0,1,10238,13000,sedan,2,0,4,0
498013,26-39,male,majority,0-9y,high school,working class,0.374698516,0,before 2015,1,1,10238,12000,sedan,0,0,0,1
492027,65+,female,majority,30y+,university,upper class,0.810278424,1,before 2015,1,1,10238,,sedan,7,0,0,0
421501,26-39,male,majority,10-19y,high school,poverty,0.344439857,0,before 2015,0,0,10238,15000,sedan,1,0,1,0
391790,65+,female,majority,30y+,university,upper class,0.577200197,1,before 2015,0,1,10238,11000,sedan,3,0,1,0
483150,26-39,female,majority,10-19y,high school,middle class,,0,before 2015,0,1,10238,10000,sedan,0,0,1,0
544105,65+,male,majority,30y+,university,upper class,0.417891283,1,after 2015,0,1,10238,10000,sedan,7,0,3,0
656765,40-64,female,majority,20-29y,high school,middle class,0.523094574,1,after 2015,1,1,10238,12000,sedan,2,0,1,0
411305,26-39,male,majority,10-19y,high school,upper class,,1,after 2015,0,1,10238,14000,sports car,0,0,2,0
899957,40-64,female,minority,20-29y,university,upper class,,1,before 2015,0,1,10238,15000,sedan,0,1,1,0
765054,26-39,male,majority,0-9y,university,upper class,0.61927445,1,before 2015,0,0,32765,11000,sedan,0,0,0,1
214387,40-64,male,minority,10-19y,high school,middle class,0.618390756,1,before 2015,1,1,10238,12000,sedan,0,0,1,0
138709,26-39,male,majority,10-19y,high school,middle class,0.524909109,1,after 2015,1,1,32765,10000,sedan,7,0,1,0
991422,26-39,female,majority,10-19y,high school,upper class,0.576635241,1,after 2015,0,1,10238,11000,sedan,1,0,0,0
234822,40-64,female,majority,20-29y,high school,upper class,0.658130512,1,after 2015,1,1,92101,13000,sedan,1,0,0,0
402141,16-25,female,majority,0-9y,high school,poverty,0.409561068,0,before 2015,0,0,10238,16000,sedan,0,0,0,1
137113,26-39,male,majority,0-9y,high school,working class,0.484596235,0,before 2015,1,0,10238,11000,sedan,0,0,0,0
399360,16-25,male,minority,0-9y,high school,working class,0.549996384,1,before 2015,0,1,10238,8000,sedan,0,0,0,1
839097,65+,female,majority,10-19y,university,upper class,0.74493835,0,after 2015,0,1,10238,16000,sports car,0,0,0,0
275011,26-39,male,majority,0-9y,none,poverty,0.395566002,1,before 2015,0,1,10238,,sedan,0,0,0,1
111182,16-25,female,minority,0-9y,none,poverty,0.423627403,1,before 2015,0,1,10238,15000,sedan,0,0,0,1
979571,65+,male,majority,0-9y,university,upper class,,1,after 2015,1,1,10238,12000,sedan,0,0,0,0
824392,26-39,female,majority,10-19y,high school,working class,0.65248792,0,before 2015,0,1,10238,14000,sedan,1,0,0,1
271708,16-25,female,majority,0-9y,high school,working class,0.570579338,1,before 2015,0,0,10238,16000,sedan,0,0,0,0
738117,26-39,female,majority,10-19y,high school,middle class,0.52060881,1,before 2015,0,0,32765,14000,sedan,1,1,1,0
4674,26-39,female,majority,0-9y,none,poverty,0.379452444,0,before 2015,0,0,10238,13000,sedan,0,0,0,1
484360,26-39,male,majority,0-9y,none,working class,0.253474141,0,before 2015,0,1,32765,11000,sedan,0,0,0,1
256125,26-39,male,minority,10-19y,high school,working class,0.315172895,0,before 2015,0,1,32765,,sedan,5,0,2,1
1860,26-39,female,majority,10-19y,high school,poverty,0.446554742,0,before 2015,1,1,10238,11000,sedan,2,0,2,1
774955,16-25,male,majority,0-9y,high school,poverty,,1,before 2015,0,0,10238,16000,sedan,0,0,0,1
902171,40-64,female,majority,20-29y,high school,middle class,0.626944308,1,before 2015,0,1,32765,13000,sedan,1,0,0,0
92154,26-39,female,majority,10-19y,high school,working class,0.314799538,1,before 2015,0,0,10238,11000,sedan,0,0,2,0
869590,26-39,female,majority,10-19y,high school,poverty,0.393254529,0,after 2015,1,0,10238,12000,sedan,1,0,1,0
241812,65+,male,majority,30y+,high school,upper class,0.628528632,1,after 2015,1,1,10238,10000,sedan,3,0,3,0
120172,65+,female,majority,20-29y,university,upper class,0.649178233,1,before 2015,0,1,10238,15000,sedan,3,0,1,0
114396,16-25,female,minority,0-9y,none,poverty,0.43957102,0,before 2015,1,0,10238,,sedan,0,0,0,1
235565,26-39,male,majority,10-19y,university,middle class,0.569196757,0,before 2015,1,1,10238,13000,sedan,1,1,0,1
709079,26-39,male,majority,10-19y,high school,upper class,0.634964924,1,before 2015,0,0,10238,18000,sedan,2,2,0,1
807469,16-25,female,majority,0-9y,high school,working class,0.399878891,0,before 2015,0,0,10238,15000,sedan,0,0,0,1
745550,40-64,female,majority,20-29y,university,upper class,0.714206181,1,before 2015,1,1,10238,9000,sedan,0,0,0,0
431246,40-64,female,majority,20-29y,university,middle class,0.466614288,1,before 2015,1,1,32765,7000,sedan,3,0,0,0
577466,26-39,female,majority,10-19y,high school,middle class,0.501418849,1,before 2015,0,0,10238,16000,sedan,0,2,1,0
917746,40-64,male,majority,10-19y,university,upper class,0.659214949,1,after 2015,1,1,10238,9000,sedan,0,0,0,0
590563,26-39,male,majority,0-9y,none,working class,0.235102472,1,before 2015,0,1,10238,13000,sedan,0,0,0,1
64441,26-39,female,majority,10-19y,high school,middle class,0.614193642,1,before 2015,1,1,10238,,sedan,1,0,1,0
835670,16-25,male,majority,0-9y,high school,poverty,0.454558754,0,before 2015,0,1,10238,10000,sedan,0,0,0,1
879740,16-25,female,majority,0-9y,none,poverty,0.321366924,0,before 2015,0,0,10238,11000,sedan,0,0,0,0
647400,40-64,male,minority,10-19y,university,upper class,0.694077253,1,after 2015,0,1,32765,12000,sedan,1,0,0,0
296290,65+,male,majority,30y+,university,upper class,0.559547602,1,before 2015,1,1,10238,10000,sedan,5,1,3,0
125,40-64,male,majority,20-29y,university,upper class,0.644758874,1,after 2015,0,0,10238,15000,sedan,4,1,4,0
237207,65+,female,minority,0-9y,none,upper class,0.640859804,1,before 2015,1,1,10238,13000,sedan,0,0,0,0
201045,26-39,male,majority,10-19y,high school,middle class,0.629171466,1,before 2015,1,1,10238,11000,sedan,2,3,0,0
882194,65+,male,minority,30y+,none,middle class,0.552770327,1,before 2015,1,1,10238,11000,sedan,3,2,4,0
84792,26-39,female,majority,10-19y,university,upper class,,1,after 2015,0,0,10238,12000,sedan,0,0,1,0
986022,26-39,female,majority,10-19y,university,upper class,0.779025449,1,before 2015,0,0,10238,15000,sedan,1,0,0,0
834556,26-39,male,majority,10-19y,university,upper class,0.571476982,1,after 2015,0,0,10238,15000,sedan,1,0,2,1
485331,65+,female,majority,0-9y,high school,upper class,0.508662163,1,after 2015,1,1,10238,,sedan,0,0,0,0
226594,16-25,male,majority,0-9y,high school,poverty,0.368021788,0,before 2015,0,0,10238,17000,sedan,0,0,0,0
517553,65+,female,majority,10-19y,university,upper class,0.802392304,1,after 2015,1,1,10238,8000,sedan,0,0,0,0
836552,40-64,female,majority,0-9y,university,upper class,0.703106263,1,after 2015,0,1,10238,12000,sedan,0,0,0,0
411187,40-64,female,majority,20-29y,none,poverty,0.355258158,0,before 2015,1,0,32765,11000,sedan,4,0,0,0
390473,26-39,male,majority,10-19y,high school,working class,,1,before 2015,0,1,10238,16000,sports car,0,1,1,0
519204,65+,male,majority,30y+,high school,middle class,0.373548279,1,before 2015,1,1,32765,4000,sedan,18,0,9,0
217191,26-39,female,minority,10-19y,high school,working class,,0,before 2015,0,1,32765,11000,sedan,0,0,0,1
258047,26-39,male,majority,10-19y,high school,upper class,0.599867061,1,before 2015,1,0,10238,10000,sedan,2,0,0,0
325099,65+,male,majority,0-9y,university,upper class,0.576244815,1,before 2015,1,1,32765,10000,sedan,0,0,0,1
515041,65+,male,minority,10-19y,university,upper class,0.593425873,1,after 2015,0,1,32765,13000,sedan,4,1,2,0
138634,65+,female,majority,10-19y,high school,middle class,0.402838852,1,after 2015,0,1,32765,11000,sedan,2,0,0,0
525952,26-39,female,majority,10-19y,high school,poverty,0.382004978,0,before 2015,0,1,10238,18000,sedan,0,0,0,1
456744,40-64,female,majority,20-29y,high school,upper class,0.460263218,1,after 2015,0,1,10238,11000,sedan,1,0,2,0
616112,65+,female,majority,30y+,university,upper class,0.517204872,1,after 2015,1,1,32765,9000,sedan,8,1,3,0
438934,16-25,male,majority,0-9y,none,poverty,0.271883829,0,before 2015,1,1,10238,12000,sedan,0,0,0,1
816289,40-64,female,majority,20-29y,high school,middle class,0.621718583,1,before 2015,1,1,10238,10000,sedan,1,0,3,0
902497,40-64,female,majority,20-29y,none,working class,0.411428068,1,after 2015,0,0,32765,10000,sedan,4,0,0,0
745710,26-39,female,majority,10-19y,high school,middle class,0.38462233,1,after 2015,0,1,32765,12000,sedan,0,0,0,0
