ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,CNT_FAM_MEMBERS,OVERDUE
5022628,F,N,Y,0,157500,Working,Secondary / secondary special,Single / not married,Municipal apartment,-20404,-1736,1,0,1,0,1,NO
5022640,F,N,Y,1,76500,Working,Secondary / secondary special,Married,House / apartment,-11185,-1405,1,0,0,1,3,NO
5022644,M,Y,Y,1,135000,Commercial associate,Higher education,Married,House / apartment,-11759,-91,1,0,0,0,3,NO
5022654,M,N,Y,0,112500,Working,Secondary / secondary special,Single / not married,House / apartment,-17972,-1917,1,1,1,0,1,NO
5022656,F,N,Y,0,202500,Pensioner,Secondary / secondary special,Widow,House / apartment,-22060,365243,1,0,1,0,1,NO
5022659,F,N,Y,0,247500,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-13810,-1252,1,0,1,0,1,NO
5022663,F,N,N,1,157500,Working,Secondary / secondary special,Single / not married,With parents,-14858,-1432,1,0,0,0,2,NO
5022664,M,Y,Y,0,157500,Commercial associate,Secondary / secondary special,Single / not married,Municipal apartment,-9862,-2135,1,1,0,0,1,NO
5022673,F,N,Y,1,315000,Commercial associate,Higher education,Married,House / apartment,-14421,-5574,1,0,0,1,3,NO
5022676,M,N,Y,0,135000,Pensioner,Secondary / secondary special,Married,House / apartment,-23286,365243,1,0,0,0,2,NO
5022681,M,Y,Y,0,315000,Pensioner,Higher education,Married,House / apartment,-19380,365243,1,0,1,0,2,NO
5022683,F,N,N,0,157500,Working,Secondary / secondary special,Separated,With parents,-14309,-548,1,1,1,0,1,NO
5022686,F,N,Y,0,112500,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-15903,-762,1,0,0,0,1,NO
5022691,F,Y,Y,0,135000,Working,Incomplete higher,Civil marriage,House / apartment,-10669,-3109,1,0,0,0,2,NO
5022694,F,N,Y,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,-20763,365243,1,0,1,0,2,NO
5022698,M,Y,Y,0,315000,Working,Secondary / secondary special,Single / not married,House / apartment,-14064,-5326,1,0,0,0,1,NO
5022712,M,N,Y,0,157500,Working,Secondary / secondary special,Married,House / apartment,-23406,-2617,1,0,0,0,2,NO
5022720,M,Y,Y,2,157500,Working,Secondary / secondary special,Married,House / apartment,-15202,-674,1,0,0,0,4,NO
5022730,M,Y,N,3,360000,Commercial associate,Secondary / secondary special,Married,House / apartment,-15262,-1674,1,0,0,0,5,NO
5022732,F,N,Y,0,90000,Pensioner,Secondary / secondary special,Married,House / apartment,-21289,365243,1,0,0,0,2,NO
5022741,F,N,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,-9791,-1344,1,0,0,1,2,NO
5022743,F,N,N,1,202500,Commercial associate,Secondary / secondary special,Separated,House / apartment,-10800,-3166,1,0,0,0,2,NO
5022765,F,N,N,0,112500,State servant,Secondary / secondary special,Married,House / apartment,-11366,-3927,1,0,0,1,2,NO
5022767,F,N,Y,2,90000,Working,Secondary / secondary special,Married,With parents,-13847,-366,1,0,1,0,4,NO
5022774,F,Y,Y,0,225000,Pensioner,Higher education,Married,House / apartment,-22964,365243,1,0,0,0,2,NO
5022783,M,Y,Y,1,216000,Working,Higher education,Widow,House / apartment,-13127,-1279,1,0,0,0,2,NO
5022789,F,N,N,0,112500,Working,Secondary / secondary special,Separated,House / apartment,-12369,-187,1,0,0,0,1,NO
5022791,F,Y,Y,0,202500,Working,Higher education,Widow,House / apartment,-11998,-1497,1,0,0,0,1,NO
5022807,F,N,Y,1,180000,Working,Higher education,Married,House / apartment,-11900,-731,1,0,0,1,3,NO
5022809,M,N,Y,0,135000,Commercial associate,Secondary / secondary special,Single / not married,Rented apartment,-7723,-366,1,0,0,1,1,NO
5022811,F,N,Y,0,261000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-8477,-947,1,0,1,1,1,NO
5022817,M,Y,Y,0,202500,Working,Secondary / secondary special,Married,House / apartment,-17262,-1617,1,0,0,0,2,NO
5022840,M,N,Y,0,180000,Commercial associate,Secondary / secondary special,Separated,House / apartment,-12494,-978,1,0,0,0,1,NO
5022851,F,N,Y,0,202500,Working,Higher education,Married,House / apartment,-18902,-8649,1,0,0,0,2,NO
5022858,F,N,N,0,202500,Working,Higher education,Single / not married,Rented apartment,-19586,-1309,1,0,1,1,1,NO
5022859,F,Y,Y,0,180000,Working,Higher education,Single / not married,House / apartment,-16616,-5815,1,0,0,0,1,NO
5022862,F,N,Y,0,67500,Working,Secondary / secondary special,Single / not married,House / apartment,-13621,-852,1,0,0,0,1,NO
5022863,F,Y,Y,2,225000,Commercial associate,Higher education,Married,House / apartment,-14100,-3623,1,0,0,0,4,NO
5022879,M,Y,Y,1,315000,Working,Secondary / secondary special,Separated,House / apartment,-16314,-882,1,0,0,0,2,NO
5022894,M,N,Y,0,315000,Working,Incomplete higher,Married,House / apartment,-13326,-2588,1,1,0,0,2,NO
5022897,F,N,Y,0,126000,State servant,Higher education,Married,House / apartment,-19292,-1371,1,0,0,1,2,NO
5022898,F,N,Y,1,135000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-10765,-2196,1,0,0,1,3,NO
5022906,M,N,N,0,189000,State servant,Secondary / secondary special,Married,House / apartment,-15752,-2770,1,0,0,0,2,NO
5022912,F,N,Y,0,225000,Working,Higher education,Single / not married,House / apartment,-12195,-2592,1,0,1,0,1,NO
5022925,F,Y,Y,0,144000,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-21275,365243,1,0,0,0,2,NO
5022930,F,N,Y,0,270000,Working,Higher education,Married,House / apartment,-9154,-187,1,0,0,1,2,NO
5022932,M,Y,Y,2,315000,Working,Higher education,Married,House / apartment,-12615,-1156,1,0,0,0,4,NO
5022935,M,N,N,1,135000,Working,Lower secondary,Married,House / apartment,-11642,-248,1,1,1,0,3,NO
5022936,F,Y,N,0,202500,Commercial associate,Incomplete higher,Separated,House / apartment,-14096,-1344,1,0,1,1,1,NO
5022950,M,N,Y,0,135000,Working,Incomplete higher,Single / not married,With parents,-8231,-731,1,0,0,0,1,NO
5022952,M,Y,Y,0,112500,Working,Secondary / secondary special,Married,House / apartment,-18293,-521,1,1,0,0,2,NO
5022958,F,N,N,0,99000,Commercial associate,Secondary / secondary special,Separated,House / apartment,-15025,-213,1,0,0,1,1,NO
5022963,F,Y,Y,3,135000,Working,Secondary / secondary special,Married,House / apartment,-12928,-1313,1,0,0,0,5,NO
5022966,M,N,Y,0,135000,Pensioner,Secondary / secondary special,Married,House / apartment,-19065,365243,1,0,0,0,2,NO
5022975,F,N,Y,0,315000,Working,Secondary / secondary special,Civil marriage,House / apartment,-9436,-235,1,0,0,0,2,NO
5022978,F,Y,Y,0,225000,Working,Incomplete higher,Married,House / apartment,-18868,-11954,1,0,1,0,2,NO
5022987,F,N,Y,0,76500,Pensioner,Secondary / secondary special,Married,House / apartment,-24311,365243,1,0,1,0,2,NO
5022994,F,N,Y,0,76500,Pensioner,Higher education,Married,House / apartment,-23956,365243,1,0,0,0,2,NO
5022996,F,N,Y,0,180000,Working,Secondary / secondary special,Single / not married,House / apartment,-23007,-11589,1,1,1,0,1,NO
5023007,F,N,N,0,157500,Working,Secondary / secondary special,Married,House / apartment,-13779,-1878,1,0,0,0,2,NO
5023009,F,N,Y,0,99900,Pensioner,Secondary / secondary special,Widow,House / apartment,-23799,365243,1,0,0,0,1,NO
5023011,M,Y,N,0,360000,Working,Secondary / secondary special,Married,House / apartment,-11440,-2457,1,0,0,0,2,NO
5023012,F,N,Y,0,144000,Working,Secondary / secondary special,Married,House / apartment,-16898,-5622,1,0,0,0,2,NO
5023015,F,N,N,0,76500,Pensioner,Higher education,Married,House / apartment,-20833,365243,1,0,0,0,2,NO
5023022,F,N,Y,0,157500,Pensioner,Secondary / secondary special,Widow,House / apartment,-21187,365243,1,0,0,0,1,NO
5023025,M,N,Y,0,148500,Working,Secondary / secondary special,Married,House / apartment,-18690,-5014,1,0,0,0,2,NO
5023031,F,N,Y,0,202500,Commercial associate,Secondary / secondary special,Married,House / apartment,-15088,-2092,1,0,1,0,2,NO
5023034,M,N,Y,0,112500,Working,Secondary / secondary special,Married,House / apartment,-17810,-1727,1,1,0,0,2,NO
5023036,M,N,Y,0,112500,Working,Secondary / secondary special,Civil marriage,With parents,-8179,-1117,1,0,0,0,2,NO
5023037,F,N,N,0,90000,Pensioner,Secondary / secondary special,Widow,House / apartment,-20950,365243,1,0,0,0,1,NO
5023044,F,N,N,0,135000,Pensioner,Secondary / secondary special,Married,House / apartment,-23145,365243,1,0,0,0,2,NO
5023048,F,N,Y,0,67500,Working,Secondary / secondary special,Married,House / apartment,-10760,-2884,1,1,1,0,2,NO
5023051,F,N,Y,3,112500,Working,Secondary / secondary special,Married,House / apartment,-13073,-4526,1,1,1,0,5,NO
5023053,F,N,Y,0,247500,Pensioner,Secondary / secondary special,Married,House / apartment,-21177,365243,1,0,0,0,2,NO
5023057,M,Y,Y,1,112500,Working,Secondary / secondary special,Married,House / apartment,-11279,-508,1,0,0,0,3,NO
5023060,F,N,Y,0,202500,Commercial associate,Secondary / secondary special,Separated,House / apartment,-16806,-2670,1,0,0,0,1,NO
5023063,F,N,Y,2,202500,Commercial associate,Secondary / secondary special,Civil marriage,Co-op apartment,-13792,-417,1,0,0,0,4,NO
5023065,F,N,Y,0,38250,Pensioner,Higher education,Married,House / apartment,-23379,365243,1,0,1,0,2,NO
5023072,F,Y,Y,0,81000,Working,Higher education,Married,House / apartment,-12615,-843,1,0,0,0,2,NO
5023079,F,N,Y,0,81000,Pensioner,Lower secondary,Married,House / apartment,-21801,365243,1,0,0,0,2,NO
5023081,M,N,Y,0,135000,State servant,Incomplete higher,Single / not married,House / apartment,-8758,-296,1,0,0,0,1,NO
5023083,F,Y,N,1,175500,Commercial associate,Secondary / secondary special,Single / not married,Municipal apartment,-11709,-4983,1,0,0,0,2,NO
5023089,F,N,N,0,202500,Working,Secondary / secondary special,Separated,House / apartment,-16868,-4161,1,0,0,0,1,NO
5023097,M,Y,Y,1,180000,Working,Secondary / secondary special,Married,House / apartment,-16819,-4404,1,0,0,0,3,NO
5023099,F,N,Y,0,94500,Pensioner,Lower secondary,Married,House / apartment,-21868,365243,1,0,0,0,2,NO
5023103,M,N,Y,0,135000,Pensioner,Secondary / secondary special,Married,House / apartment,-20932,365243,1,0,0,0,2,NO
5023105,M,Y,Y,1,67500,Working,Secondary / secondary special,Married,House / apartment,-15156,-1696,1,1,0,0,3,NO
5023110,M,N,Y,0,382500,Working,Higher education,Married,House / apartment,-10136,-539,1,1,1,0,2,NO
5023115,F,N,Y,0,81000,Pensioner,Secondary / secondary special,Married,House / apartment,-24167,365243,1,0,0,0,2,NO
5023116,F,N,Y,0,81000,Working,Secondary / secondary special,Civil marriage,House / apartment,-18826,-10217,1,0,0,0,2,NO
5023120,F,Y,N,0,328500,Commercial associate,Secondary / secondary special,Married,House / apartment,-12691,-2000,1,0,0,0,2,NO
5023133,F,N,Y,1,180000,Working,Higher education,Married,House / apartment,-12288,-1635,1,0,0,1,3,NO
5023136,F,N,N,0,112500,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-21135,365243,1,0,0,0,1,NO
5023150,M,N,Y,1,315000,Working,Higher education,Married,House / apartment,-11400,-1513,1,0,0,0,3,NO
5023153,F,N,N,0,126000,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-13658,-6383,1,1,1,0,2,NO
5023163,F,N,Y,0,135000,Pensioner,Secondary / secondary special,Separated,House / apartment,-21786,365243,1,0,1,0,1,NO
5023168,F,N,N,0,153000,Pensioner,Lower secondary,Married,House / apartment,-23361,365243,1,0,0,0,2,NO
5023170,F,N,Y,1,117000,State servant,Secondary / secondary special,Married,House / apartment,-15081,-2061,1,0,1,0,3,NO
5023172,F,N,Y,1,337500,Working,Secondary / secondary special,Civil marriage,House / apartment,-17738,-4710,1,1,1,0,3,NO
5023180,F,N,N,0,67500,Pensioner,Secondary / secondary special,Married,House / apartment,-21268,365243,1,0,0,0,2,NO
5023183,M,Y,Y,0,135000,Working,Secondary / secondary special,Married,House / apartment,-17235,-2700,1,0,1,0,2,NO
5023190,F,Y,Y,1,315000,Commercial associate,Higher education,Married,House / apartment,-11524,-1635,1,0,1,1,3,NO
5023191,M,N,Y,0,49500,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-22129,365243,1,0,0,0,2,NO
5023200,M,Y,Y,2,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,-15790,-1939,1,0,0,0,4,NO
5023205,M,Y,N,0,135000,Working,Higher education,Married,House / apartment,-19354,-5287,1,0,1,0,2,NO
5023206,F,N,N,1,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,-14438,-235,1,0,0,0,3,NO
5023213,M,Y,Y,0,225000,Working,Secondary / secondary special,Married,House / apartment,-16712,-2243,1,0,0,0,2,NO
5023224,F,N,N,0,135000,Pensioner,Secondary / secondary special,Married,House / apartment,-20737,365243,1,0,0,0,2,NO
5023229,F,N,Y,0,90000,Pensioner,Secondary / secondary special,Widow,House / apartment,-24629,365243,1,0,0,0,1,NO
5023231,M,Y,Y,0,270000,Working,Secondary / secondary special,Separated,House / apartment,-17376,-1362,1,0,0,0,1,NO
5023232,F,Y,Y,0,225000,Commercial associate,Higher education,Single / not married,House / apartment,-11202,-1270,1,1,0,0,1,NO
5023239,M,Y,Y,2,225000,Working,Secondary / secondary special,Married,Rented apartment,-12997,-5469,1,0,0,0,4,NO
5023250,F,N,Y,0,67500,Pensioner,Secondary / secondary special,Married,House / apartment,-19549,365243,1,0,0,0,2,NO
5023253,M,N,Y,0,112500,Working,Secondary / secondary special,Separated,House / apartment,-20433,-2396,1,0,0,0,1,NO
5023257,M,Y,Y,0,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,-21202,-1696,1,0,0,0,2,NO
5023265,M,N,Y,0,135000,State servant,Secondary / secondary special,Married,House / apartment,-8929,-1026,1,0,0,0,2,NO
5023266,F,N,Y,1,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,-15350,-1331,1,0,1,0,3,NO
5023270,M,N,Y,0,135000,Pensioner,Higher education,Married,House / apartment,-23325,365243,1,0,0,0,2,NO
5023272,F,N,Y,0,76500,Pensioner,Secondary / secondary special,Widow,House / apartment,-25140,365243,1,0,0,0,1,NO
5023277,F,N,Y,0,81000,Pensioner,Secondary / secondary special,Married,House / apartment,-22867,365243,1,0,0,0,2,NO
5023279,F,Y,Y,0,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,-16701,-2457,1,0,0,0,2,NO
5023283,F,N,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,-15615,-3249,1,0,0,0,2,NO
5023285,M,Y,Y,0,189000,Working,Secondary / secondary special,Married,House / apartment,-16127,-3461,1,0,0,0,2,NO
5023286,F,N,Y,1,45000,Commercial associate,Secondary / secondary special,Married,House / apartment,-15616,-1057,1,1,0,0,3,NO
5023292,F,N,N,1,225000,State servant,Higher education,Civil marriage,House / apartment,-11279,-1788,1,0,1,0,3,NO
5023298,F,Y,Y,1,67500,Commercial associate,Secondary / secondary special,Married,House / apartment,-11909,-3553,1,0,0,1,3,NO
5023303,M,Y,N,1,225000,Working,Secondary / secondary special,Married,House / apartment,-10502,-1878,1,0,0,0,3,NO
5023318,F,N,Y,0,202500,Working,Higher education,Married,House / apartment,-19177,-661,1,1,1,0,2,NO
5023320,F,N,N,0,135000,Working,Secondary / secondary special,Married,House / apartment,-13512,-4861,1,0,0,0,2,NO
5023323,M,Y,Y,2,135000,Working,Secondary / secondary special,Married,House / apartment,-12296,-4314,1,0,0,0,4,YES
5023327,M,N,Y,2,81000,Pensioner,Secondary / secondary special,Married,House / apartment,-24278,365243,1,0,0,0,4,NO
5023336,F,N,Y,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,-16911,-4253,1,0,0,1,2,NO
5023342,M,Y,Y,0,900000,Working,Secondary / secondary special,Married,House / apartment,-18337,-1847,1,0,0,0,2,NO
5023351,M,N,Y,0,90000,Working,Secondary / secondary special,Married,House / apartment,-17769,-873,1,0,0,0,2,NO
5023354,M,N,Y,0,180000,Working,Secondary / secondary special,Single / not married,House / apartment,-10809,-2334,1,1,0,0,1,NO
5023367,F,N,Y,0,90000,Working,Secondary / secondary special,Married,House / apartment,-16732,-3065,1,1,1,0,2,NO
5023368,F,N,Y,0,67500,Pensioner,Secondary / secondary special,Married,House / apartment,-21592,365243,1,0,1,0,2,NO
5023369,M,Y,Y,0,135000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-9075,-843,1,0,0,0,1,NO
5023373,F,N,Y,2,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,-17004,-1117,1,1,0,0,4,NO
5023377,F,N,Y,0,81000,Pensioner,Secondary / secondary special,Married,House / apartment,-21383,365243,1,0,1,0,2,NO
5023387,M,N,Y,0,83250,Pensioner,Secondary / secondary special,Married,House / apartment,-20889,365243,1,0,0,0,2,NO
5023389,M,Y,Y,2,157500,Commercial associate,Higher education,Married,House / apartment,-13536,-2092,1,0,0,0,4,NO
5023392,F,N,Y,0,99000,Commercial associate,Secondary / secondary special,Widow,House / apartment,-21678,-1239,1,0,0,0,1,NO
5023407,F,N,Y,0,135000,Working,Secondary / secondary special,Married,House / apartment,-19777,-5500,1,0,1,0,2,NO
5023408,F,N,Y,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,-21642,365243,1,0,0,0,2,NO
5023414,F,Y,Y,1,225000,Commercial associate,Higher education,Married,House / apartment,-16503,-2670,1,0,1,0,3,NO
5023425,M,N,Y,3,157500,Working,Higher education,Married,House / apartment,-14238,-3918,1,0,0,0,5,NO
5023430,F,N,Y,0,108000,Pensioner,Secondary / secondary special,Married,House / apartment,-23044,365243,1,0,1,0,2,NO
5023435,F,N,Y,0,180000,Working,Higher education,Single / not married,House / apartment,-22730,-13415,1,1,1,0,1,NO
5023447,F,N,Y,0,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,-20560,-661,1,0,0,0,2,NO
5023460,F,Y,Y,0,315000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-21012,365243,1,0,0,0,1,NO
5023476,F,N,N,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,-20725,-1847,1,0,0,1,2,NO
5023479,F,N,Y,1,119250,Working,Secondary / secondary special,Married,House / apartment,-15931,-4404,1,1,1,0,3,NO
5023486,F,N,Y,0,112500,Working,Secondary / secondary special,Married,House / apartment,-18210,-6230,1,0,0,0,2,NO
5023490,M,Y,Y,0,83250,Working,Secondary / secondary special,Married,House / apartment,-20592,-6230,1,1,1,1,2,NO
5023494,F,N,Y,1,112500,Working,Secondary / secondary special,Married,House / apartment,-11472,-1026,1,0,0,0,3,NO
5023499,F,N,N,1,63000,Working,Secondary / secondary special,Single / not married,Municipal apartment,-16817,-4618,1,0,0,0,2,NO
5023505,F,N,Y,0,207000,State servant,Secondary / secondary special,Widow,House / apartment,-19876,-5865,1,0,0,0,1,NO
5023508,M,Y,Y,1,112500,Working,Higher education,Married,House / apartment,-16023,-965,1,0,1,0,3,NO
